Heading,Subheading,Title,URL,Filepath,Content Type,Content Hash
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Guidelines for Communicating with Students or Learners,https://missionaries.prod.byu-pathway.psdops.com/Guidelines-for-Communicating-with-Students-or-Learners,./data/pdf/Guidelines-for-Communicating-with-Students-or-Learners.pdf,pdf,b46290827486a8fc7f1d343b8ccfd545b46ded2b44292c08dd54630466f41a3c
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Mission Statement,https://missionaries.prod.byu-pathway.psdops.com/Mission-Statement,./data/pdf/Mission-Statement.pdf,pdf,5d064089a389e8342b75584bda76e709e2f171ff61db37e3ee4a95fdd272bb3b
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Restrictions for Applying to BYU-Pathaway,https://missionaries.prod.byu-pathway.psdops.com/Restrictions-for-Applying-to-BYUPW,./data/pdf/Restrictions-for-Applying-to-BYU-Pathaway.pdf,pdf,52332b6d869d2c6f222c6f55e6dc796e343125b21ca7c95c792232415c6727e9
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Updating Group Information,https://missionaries.prod.byu-pathway.psdops.com/Updating-Group-Information,./data/pdf/Updating-Group-Information.pdf,pdf,5baf73f9594dac803b0ad88c2d0721dd8ee3b5a53ec280b96e5e67a839614488
BYU-Pathway Worldwide,BYU-Pathway Worldwide Partners,BYU Hawaii,https://news.byuh.edu/announcements/expanded-opportunities-for-students-in-the-pacific-islands-and-asia,./data/html/BYU-Hawaii.html,html,03e0809a3501713dc3232ec17f22ada5018e718ed0cf4333eaf013636863a451
BYU-Pathway Worldwide,BYU-Pathway Worldwide Partners,Ensign College Overview and Learning Signature,https://missionaries.prod.byu-pathway.psdops.com/Ensign-College-Overview,./data/pdf/Ensign-College-Overview-and-Learning-Signature.pdf,pdf,06586ccb59031143277bed6c15fbf8084d78508f743733ec9a763189cfccbb83
BYU-Pathway Worldwide,Facts and Statistics,Facts and Statistics,https://www.byupathway.edu/facts-stats,./data/html/Facts-and-Statistics.html,html,a65ad81e6c25b3e83bc4e09d0ecaf8b0ad0a7d7cfdc15cfb671cc5bc4e3aa0e2
BYU-Pathway Worldwide,History,About BYU-Pathway Worldwide Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01152/en-us,./data/html/About-BYU-Pathway-Worldwide-Support-Knowledge-Article.html,html,7ae1fa51512199d8dd94ceb0c9f3861ca25d4d97603cd879172da2ee151d049a
BYU-Pathway Worldwide,Organization/Leadership,Area Manager Assignments,https://missionaries.prod.byu-pathway.psdops.com/Area-Manager-Assignments,./data/pdf/Area-Manager-Assignments.pdf,pdf,74378f11227dae89562d11a07a7121f5b1537a00bcfc075b774404e178455513
BYU-Pathway Worldwide,Organization/Leadership,Area Structure and Communication,https://missionaries.prod.byu-pathway.psdops.com/Area-Structure-and-Communication,./data/pdf/Area-Structure-and-Communication.pdf,pdf,e298fd7abcd56223e147a9e259a92cc7a7231dd74e554d30ebe858efb2a056d6
Calendars,Academic Calendars,Ensign College Academic Calendars,https://calendar.ensign.edu/academic-calendars,./data/html/Ensign-College-Academic-Calendars.html,html,4c2447efdf2382ffe489415f643ce6481fa53acdbfb4040b61663efb57694c27
Calendars,Calendar,EC3 Auto-Drop,https://missionaries.prod.byu-pathway.psdops.com/Autodrop-for-EC3,./data/pdf/EC-Auto-Drop.pdf,pdf,377ad8ea85bc0eda13a93bfe1c9b6efc9b4217ad045d1dd92588f8ed93232748
Calendars,EnglishConnect 3 Academic Calendars,Academic Calendars,https://missionaries.prod.byu-pathway.psdops.com/EnglishConnect-Academic-Calendar,./data/pdf/Academic-Calendars.pdf,pdf,c8f5508a222540209aa0d2b26a1e94c59a1b79d66ce8aa23ce4a0863e424ceaa
Calendars,EnglishConnect 3 Academic Calendars,Auto-Drop for EC3,https://missionaries.prod.byu-pathway.psdops.com/Autodrop-for-EC3,./data/pdf/Auto-Drop-for-EC.pdf,pdf,377ad8ea85bc0eda13a93bfe1c9b6efc9b4217ad045d1dd92588f8ed93232748
Calendars,PathwayConnect Academic Calendars,Academic Calendar,https://www.byupathway.edu/pathwayconnect-block-academic-calendar,./data/html/Academic-Calendar.html,html,473e2662ebffb445396b5e55fc9c0005934c88eae895e47f6b3131ca42dd09b3
Calendars,PathwayConnect Academic Calendars,Auto-Drop Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01129/en-us,./data/html/Auto-Drop-Support-Knowledge-Article.html,html,330b6c907e480e914a1c93bdd612c233c474cd1f252a637dedcde01497016b7c
Calendars,PathwayConnect Academic Calendars,Explain Auto-drop to Students for PC,https://missionaries.prod.byu-pathway.psdops.com/Explain-Auto-drop-to-Students-for-PC,./data/pdf/Explain-Auto-drop-to-Students-for-PC.pdf,pdf,896f75bf5af0af9344dfa69fe1f8e1b36b1cdad93f19b8453f4e4a2fb9656932
Canvas – Course Previews for Missionaries,,Canvas Curriculum and Course Previews for Missionaries,https://missionaries.prod.byu-pathway.psdops.com/Course-Preview-Overview,./data/pdf/Canvas-Curriculum-and-Course-Previews-for-Missionaries.pdf,pdf,735754e0019c1342306076073313b412325a7ae41b928e1bdad191a6d7d442d2
Canvas – Student Questions,Communication,How do I contact a grader?,https://resourcecenter.byupathway.org/faqs/f03-01,./data/html/How-do-I-contact-a-grader.html,html,cd1605034e3834c024c16837289243cb3a49f8ac28edd1dd717a57e4758e2446
Canvas – Student Questions,Communication,How do I read announcements in Canvas?,https://resourcecenter.byupathway.org/how-to-read-announcements-in-canvas,./data/html/How-do-I-read-announcements-in-Canvas.html,html,81fb232c52cd1a09129a09d197a0a31b2e56a2093027b8ae294a5f80daf910a6
Canvas – Student Questions,Communication,How do I set up notifications in Canvas?,https://resourcecenter.byupathway.org/notification-set-up,./data/html/How-do-I-set-up-notifications-in-Canvas.html,html,32ee4891572c556cd6be9e3b530645213f62a3f8d7198d102d0ed410dd71c465
Canvas – Student Questions,Communication,How do I use my Canvas Inbox?,https://resourcecenter.byupathway.org/faqs/f03-02,./data/html/How-do-I-use-my-Canvas-Inbox.html,html,b12a731c02741833fe8ccd73f102418c22c5137df5faecd9ae626a6add0691e0
Canvas – Student Questions,Completing Work,How do I complete an assignment using Microsoft 365?,https://resourcecenter.byupathway.org/faqs/canvas/how-do-i-complete-an-assignment-using-microsoft-365,./data/html/How-do-I-complete-an-assignment-using-Microsoft-.html,html,ed42eae09c59597f1c614a1f45da6b61f268ae1379581c228ac20550942f850a
Canvas – Student Questions,Completing Work,How do I download an assignment template?,https://resourcecenter.byupathway.org/faqs/f02-03,./data/html/How-do-I-download-an-assignment-template.html,html,3640b7144aef76ea7c70850303ef490c2f7367c641ef83242a1bad880dfbe0a7
Canvas – Student Questions,Completing Work,How do I participate in Discussions in Canvas?,https://resourcecenter.byupathway.edu/faqs/canvas/discussions-in-canvas,./data/html/How-do-I-participate-in-Discussions-in-Canvas.html,html,be54d9371fc24d5afa9a4265ed1465129fcfd95dffb69b5d93f5730189aec95b
Canvas – Student Questions,Completing Work,How do I see important dates in Canvas?,https://resourcecenter.byupathway.org/how_to_see_important_dates_in_Canvas,./data/html/How-do-I-see-important-dates-in-Canvas.html,html,418f5d85f0f89b6b9d3b810139690c32e4d175348c7cd0a59fa059d15ea09a13
Canvas – Student Questions,Completing Work,How do I sign in to Microsoft 365 on a Mobile Device?,https://resourcecenter.byupathway.org/how-to-sign-in-to-microsoft-365-on-mobile-device,./data/html/How-do-I-sign-in-to-Microsoft--on-a-Mobile-Device.html,html,e6610cab2ec7be6174d0d5cc85f052bb2f091f269dd64ab769c9255f2077daa8
Canvas – Student Questions,Completing Work,How do I submit an assignment in Canvas?,https://resourcecenter.byupathway.org/faqs/f02-04,./data/html/How-do-I-submit-an-assignment-in-Canvas.html,html,097818139c7cd11fc1e132d0b8a36f79805eebd1d550d1132c2b587a5168258a
Canvas – Student Questions,Getting Started,Different Places for My Courses,https://resourcecenter.byupathway.org/different-places-for-my-courses,./data/html/Different-Places-for-My-Courses.html,html,e259b7c7b91b2ea131637e885960de2c0953feaa0daeda92f8e70668e2735f7a
Canvas – Student Questions,Getting Started,Quick Start:  Using Canvas on a Web Browser,https://resourcecenter.byupathway.org/faqs/canvas/using-canvas-a-quick-start-guide,./data/html/Quick-Start-Using-Canvas-on-a-Web-Browser.html,html,6b05324af9966be7bfa7dd76349f135fefbd6ffea903bfdecdabce3a50b6ddc6
Canvas – Student Questions,Getting Started,Quick Start:  Using Canvas on the Mobile App,https://resourcecenter.byupathway.org/quick-start-using-canvas-on-mobile-app,./data/html/Quick-Start-Using-Canvas-on-the-Mobile-App.html,html,2cc76b82313776ab9bf9e4f377f1d4d3675208024e1dd93de7c524b7e2848902
Canvas – Student Questions,Getting Started,Using Canvas Quick Start Guide,https://content.byui.edu/file/c529b6cc-a70b-4a94-9872-01f35548d87d/117/Logging%20in%20to%20I-Learn%20and%20Getting%20Around%20–%20a%20Quick%20Start%20Guide.pdf,./data/pdf/Using-Canvas-Quick-Start-Guide.pdf,pdf,1b4c99c15e4723a43f68859caa19def5d35e3afc5c0b7a9c4f0c31ac5ebb3b7a
Canvas – Student Questions,Getting Started,What is Canvas?,https://resourcecenter.byupathway.org/what-is-canvas,./data/html/What-is-Canvas.html,html,05dbdfd45f0e9274a169e1fdc41b1e8729c177723fc871ecde9acfadd9f5b983
Canvas – Student Questions,Grades and Feedback,How do I check what-if grades?,https://resourcecenter.byupathway.edu/faqs/canvas/how-do-i-check-what-if-grades,./data/html/How-do-I-check-what-if-grades.html,html,1a29bbf99e450e646616eac5f550aca217b359aaa9c384ef1f54d9d94e9e6604
Canvas – Student Questions,Grades and Feedback,How do I find my feedback on Math Prep and Writing Prep quizzes?,https://resourcecenter.byupathway.org/faqs/f02-02,./data/html/How-do-I-find-my-feedback-on-Math-Prep-and-Writing-Prep-quizzes.html,html,aef4ee5d1a4f366ec9fb966b41756e9a66b90c5b63db64cbd0ae7d659e54693a
Canvas – Student Questions,Grades and Feedback,How do I find my grade and feedback on an assignment?,https://resourcecenter.byupathway.org/faqs/f02-01,./data/html/How-do-I-find-my-grade-and-feedback-on-an-assignment.html,html,f30c99254cc8b761dbee1f3b65812fd7ed52542640832097e3f389fc8e1c1217
Canvas – Student Questions,Settings,"How do I edit my photo, email, language, and time zone?",https://resourcecenter.byupathway.org/photo-email-language-time-zone,./data/html/How-do-I-edit-my-photo-email-language-and-time-zone.html,html,1eb5d02c5eccd58614d5ee17236ffc86ca6a1be4baaccde0b935e61b57dcf345
Canvas – Student Questions,Troubleshooting,Which Browsers Does Canvas Support,https://community.canvaslms.com/t5/Canvas-Basics-Guide/What-are-the-browser-and-computer-requirements-for-Instructure/ta-p/66,./data/html/Which-Browsers-Does-Canvas-Support.html,html,0df17d783eb29855dab20b39d28ee172999bf7cdb0bc3ae196b2ef9485a55a6a
Careers / Employment,Careers,Career Services Online Degree Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01228/en-us,./data/html/Career-Services-Online-Degree-Support-Knowledge-Article.html,html,179721a75ffa4acc98e59ba64d2cd7085df8a2701973fee5885515bd2b8bbc6e
Careers / Employment,Careers,Career Services PathwayConnect Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-02094/en-us,./data/html/Career-Services-PathwayConnect-Support-Knowledge-Article.html,html,b6b1ae2bbccede4e3593c2bf403664eab95435ead07c08b0af53d25e07fd96f3
Certificates,,4 Common Misconceptions about Choosing Certificates,https://www.byupathway.edu/articles/tips/certificate-misconceptions,./data/html/-Common-Misconceptions-about-Choosing-Certificates.html,html,2f205818d4e58f9a8bccf2fa9e17ba4da2646b9b21fae2be80918421b5de625e
Certificates,,BYU-Pathway Worldwide Certificates Explained,https://www.byupathway.edu/degrees,./data/html/BYU-Pathway-Worldwide-Certificates-Explained.html,html,6087d25ef13c9a61d4a1d1b615b4b598ebd4cd987c9f2c54873812b978f783f7
Certificates,,Certificate and Degree List,https://www.byupathway.edu/degrees/program-list,./data/html/Certificate-and-Degree-List.html,html,645ca340066ec24e32a44239d770480e60305deb961ae6daf4d19749c05b600f
Certificates,,Certificates and Degrees Advising,https://www.byupathway.edu/degrees/advising,./data/html/Certificates-and-Degrees-Advising.html,html,216a28e45f078c20151a635320a120c2a119e8546b5b46af1d299587e2cd967c
Certificates,,How to Register for Certificate Courses Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01302/en-us,./data/html/How-to-Register-for-Certificate-Courses-Support-Knowledge-Article.html,html,5c68f8b4b052edf4d3ee84a32935c516256f8032ada5a6015baccbb3f69c1a2c
Certificates,,PathwayConnect Certificates of Completion Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01155/en-us,./data/html/PathwayConnect-Certificates-of-Completion-Support-Knowledge-Article.html,html,be254cdcc7016076efd45470c28a3fa5bd9d7c1aa1b2cbf995e7a50859b9ab9d
Certificates & Degrees,Application Process,Account Linking Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01620/en-us,./data/html/Account-Linking-Support-Knowledge-Article.html,html,75724974f88a758728601e38873170fd85176ddd7cd612bd987f10dae726ad27
Certificates & Degrees,Application Process,Application Background Section Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01612/en-us,./data/html/Application-Background-Section-Support-Knowledge-Article.html,html,ac88738dad637af73edca70ca22aeca8f44d7198b92839eb0df608befd7437df
Certificates & Degrees,Application Process,BYU-Pathway Online Certificates and Degrees Application,https://degreeapplication.byupathway.org/,./data/html/BYU-Pathway-Online-Certificates-and-Degrees-Application.html,html,337e1b9623d8b9c3321f8ccf5866e983e65c77733b9a90144ca5d654ac66a999
Certificates & Degrees,Application Process,CES Honor Code,https://www.churchofjesuschrist.org/church-education/standards?lang=eng,./data/html/CES-Honor-Code.html,html,efbd119675680594bb4d07b75ac184ca067db7d6a11787350f5473d77713abc6
Certificates & Degrees,Application Process,On-Campus to BYU-Pathway Online Student Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01669/en-us,./data/html/On-Campus-to-BYU-Pathway-Online-Student-Support-Knowledge-Article.html,html,9c614b08a11b101310a35a490ca94717f8fc3fb8b3ddf5b7ae2605e9df1a1755
Certificates & Degrees,Application Process,Preferred Path (byupathway.edu),https://www.byupathway.edu/admissions/application-process#preferred-path:~:text=No%20ACT/SAT%20required%20for%20admission,./data/html/Preferred-Path-byupathwayedu.html,html,b6326b41b88a386c648bd0ccc655d24b02a66f10d017a7f534db25d17048748b
Certificates & Degrees,Application Process,Status Section Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01619/en-us,./data/html/Status-Section-Support-Knowledge-Article.html,html,849de76a7eacbca78150efd9d087f82049cd1e2bf3df52f8e4235c2a59965da2
Certificates & Degrees,Degree Planning,Advising Appointments Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01501/en-us,./data/html/Advising-Appointments-Support-Knowledge-Article.html,html,a8b1003f5f2922458320c6a203a89d02da3a1bc39534d1e6c060cf3e648008ca
Certificates & Degrees,Degree Planning,Don’t Know What to Study: 3 Tips to Find Your Path,https://www.byupathway.edu/articles/tips/dont-know-what-to-study,./data/html/Dont-Know-What-to-Study--Tips-to-Find-Your-Path.html,html,6509b0a9deadec4774ba9b1d2b9d26de573290b2afc5922831064cff739e93ec
Certificates & Degrees,Ecclesiastical Endorsements,3 Answers to Your Questions about Ecclesiastical Endorsement,https://www.byupathway.edu/articles/tips/ecclesiastical-endorsement,./data/html/-Answers-to-Your-Questions-about-Ecclesiastical-Endorsement.html,html,333a4c8c2d5f6c04fa0ea9424fd6933d4afc079cf068dbd618c897e353e3069e
Certificates & Degrees,Ecclesiastical Endorsements,Applicant Ecclesiastical Endorsement Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01841/en-us,./data/html/Applicant-Ecclesiastical-Endorsement-Support-Knowledge-Article.html,html,9b3c6dc3fa2d8e5beada08433adeb5e9c1b5eb34b741dafe1a845900ea15d3c7
Certificates & Degrees,Ecclesiastical Endorsements,Ecclesiastical Endorsements CES Website,https://www.churchofjesuschrist.org/church-education/standards?lang=eng,./data/html/Ecclesiastical-Endorsements-CES-Website.html,html,d1f42b4b5b1c0a2969f046f81a5429fc2b91abd0de575494e9e0ebd14bf93aff
Certificates & Degrees,Ecclesiastical Endorsements,Ecclesiastical Endorsements,https://missionaries.prod.byu-pathway.psdops.com/Ecclesiastical-Endorsements,./data/pdf/Ecclesiastical-Endorsements.pdf,pdf,07fb1402dddccb05291eb96482a38de03664d4196207954b86a724a1c36e0696
Certificates & Degrees,Online Degree General Information,Academic Integrity Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01695/en-us,./data/html/Academic-Integrity-Support-Knowledge-Article.html,html,6df8657eadddf59308f1a4c2c74edfe51e1a4639c365974b3a7245de05efd4d7
Certificates & Degrees,Online Degree General Information,Instructors (Online Degree) Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01537/en-us,./data/html/Instructors-Online-Degree-Support-Knowledge-Article.html,html,27fdd5b7998f320d182acda593cf3979e707be082e8aafa53ffa0cf5ce64a580
Certificates & Degrees,Online Degree General Information,Internships Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01278/en-us,./data/html/Internships-Support-Knowledge-Article.html,html,0073eec0d02d1954de07d153d22256146f444a5cd312d4d1c55e46c695965572
Certificates & Degrees,Records/Transcripts,Transcripts Support Knowledge Article,https://pathway-missionary.powerappsportals.com/knowledgebase/article/KA-01367/en-us,./data/html/Transcripts-Support-Knowledge-Article.html,html,56ba5817eac5375075af1a9e75abf5441195d32321070aa6740e608636b3c564
Certificates & Degrees,Three-Year Degree,Three-Year Degree Information for Current and Returning Students,https://www.byupathway.org/three-year-degree-information,./data/html/Three-Year-Degree-Information-for-Current-and-Returning-Students.html,html,08f1a0c0718b10289112ed5abd9afdcf0f490a924189d359f8654229614f637d
Chat Bots,,Companion.byupathway.org,https://companion.byupathway.org/,./data/html/Companionbyupathwayorg.html,html,fdbb993a7a46d9f69adf5983e4085911e8de26def08ebecb1d824fb32aaa6e86
Communication,Guidelines for Communication,Guidelines for Communication,https://missionaries.prod.byu-pathway.psdops.com/Guidelines-for-Communicating-with-Students-or-Learners,./data/pdf/Guidelines-for-Communication.pdf,pdf,b46290827486a8fc7f1d343b8ccfd545b46ded2b44292c08dd54630466f41a3c
Communication,Send a Group Email,Send a Group Email,https://missionaries.prod.byu-pathway.psdops.com/Send-a-Group-Email,./data/pdf/Send-a-Group-Email.pdf,pdf,6f69cf8b78f777188cf9084acafd0adfe1fab818df7da41f254fdedf5ea25f3f
Definitions & Common Terms,EnglishConnect Common Terms,EnglishConnect3 Common Terms,https://missionaries.prod.byu-pathway.psdops.com/EnglishConnect3-Common-Terms,./data/pdf/EnglishConnect-Common-Terms.pdf,pdf,48d66debaee027cf2fdc4ef7efed50d6fd031520dcf006b2c80da99545b0db70
English Connect 1&2,See also Home (englishconnect.org),See also Home,https://www.englishconnect.org/,./data/html/See-also-Home.html,html,e58b3103f65419c50bec3cf80dff9a3cb654d0eac537e94dee8c40f8036add4e
EnglishConnect 3 (EC3),Application Process,Application Walkthrough,https://missionaries.prod.byu-pathway.psdops.com/EC3-Application-Walkthough,./data/pdf/Application-Walkthrough.pdf,pdf,e28a763485923c4fbe05c59fddbd95fa04aefc93dc8a16ec3879e327afe69d8a
EnglishConnect 3 (EC3),Application Process,Help a Learner with Registration and Enrollment,https://missionaries.prod.byu-pathway.psdops.com/Help-a-Learner-with-Registration-and-Enrollment,./data/pdf/Help-a-Learner-with-Registration-and-Enrollment.pdf,pdf,71ecb3762b7e951193c1c956ad580ca99e9219ad6570a9c44b949d9b0a3cc22b
